object_id,status,valid_from,valid_to,is_current
305,запланирован,2018-12-01,2020-05-01,False
305,строится,2020-05-01,2022-03-01,False
305,введён,2022-03-01,,True
306,запланирован,2021-08-01,2022-05-01,False
306,строится,2022-05-01,2024-12-01,False
306,введён,2024-12-01,,True
307,запланирован,2022-01-01,2022-04-01,False
307,строится,2022-04-01,2025-09-01,False
307,введён,2025-09-01,,True
308,запланирован,2015-12-01,2017-02-01,False
308,строится,2017-02-01,2019-09-01,False
308,введён,2019-09-01,,True
309,запланирован,2018-12-01,2019-11-01,False
309,строится,2019-11-01,2022-10-01,False
309,введён,2022-10-01,,True
310,запланирован,2023-04-01,2023-11-01,False
310,строится,2023-11-01,,True
311,запланирован,2030-01-01,,True
312,запланирован,2020-07-01,2021-11-01,False
312,строится,2021-11-01,2022-09-01,False
312,введён,2022-09-01,,True
313,запланирован,2021-12-01,2022-10-01,False
313,строится,2022-10-01,2024-07-01,False
313,введён,2024-07-01,,True
314,запланирован,2017-09-01,2018-12-01,False
314,строится,2018-12-01,2022-10-01,False
314,введён,2022-10-01,,True
315,запланирован,2024-06-01,2025-11-01,False
315,строится,2025-11-01,,True
316,запланирован,2024-12-01,2025-10-01,False
316,строится,2025-10-01,,True
317,запланирован,2020-05-01,2021-09-01,False
317,строится,2021-09-01,2023-07-01,False
317,введён,2023-07-01,,True
318,запланирован,2017-04-01,2018-03-01,False
318,строится,2018-03-01,2019-08-01,False
318,введён,2019-08-01,,True
319,запланирован,2027-06-01,,True
320,запланирован,2018-02-01,2019-04-01,False
320,строится,2019-04-01,2020-12-01,False
320,введён,2020-12-01,,True
321,запланирован,2022-06-01,2023-08-01,False
321,строится,2023-08-01,2026-05-01,False
321,введён,2026-05-01,,True
322,запланирован,2021-03-01,2022-07-01,False
322,строится,2022-07-01,2023-03-01,False
322,введён,2023-03-01,,True
323,запланирован,2021-01-01,2021-09-01,False
323,строится,2021-09-01,2023-04-01,False
323,введён,2023-04-01,,True
324,запланирован,2028-05-01,,True
325,запланирован,2026-05-01,,True
326,запланирован,2017-07-01,2017-11-01,False
326,строится,2017-11-01,2020-03-01,False
326,введён,2020-03-01,,True
327,запланирован,2025-02-01,2025-09-01,False
327,строится,2025-09-01,,True
328,запланирован,2017-03-01,2018-08-01,False
328,строится,2018-08-01,2022-02-01,False
328,введён,2022-02-01,,True
329,запланирован,2019-02-01,2020-01-01,False
329,строится,2020-01-01,2022-03-01,False
329,введён,2022-03-01,,True
330,запланирован,2020-07-01,2021-10-01,False
330,строится,2021-10-01,2024-03-01,False
330,введён,2024-03-01,,True
331,запланирован,2022-09-01,2023-07-01,False
331,строится,2023-07-01,2025-06-01,False
331,введён,2025-06-01,,True
332,запланирован,2024-09-01,2025-09-01,False
332,строится,2025-09-01,2026-08-01,False
332,введён,2026-08-01,,True
333,запланирован,2017-09-01,2018-05-01,False
333,строится,2018-05-01,2020-09-01,False
333,введён,2020-09-01,,True
334,запланирован,2018-05-01,2018-12-01,False
334,строится,2018-12-01,2022-11-01,False
334,введён,2022-11-01,,True
335,запланирован,2024-02-01,2025-01-01,False
335,строится,2025-01-01,,True
336,запланирован,2027-06-01,,True
337,запланирован,2020-06-01,2020-09-01,False
337,строится,2020-09-01,2024-05-01,False
337,введён,2024-05-01,,True
338,запланирован,2025-06-01,2026-06-01,False
338,строится,2026-06-01,,True
339,запланирован,2015-07-01,2016-09-01,False
339,строится,2016-09-01,2019-10-01,False
339,введён,2019-10-01,,True
340,запланирован,2015-06-01,2016-10-01,False
340,строится,2016-10-01,2019-08-01,False
340,введён,2019-08-01,,True
341,запланирован,2020-09-01,2020-12-01,False
341,строится,2020-12-01,2022-09-01,False
341,введён,2022-09-01,,True
342,запланирован,2024-12-01,2025-09-01,False
342,строится,2025-09-01,,True
343,запланирован,2016-02-01,2017-04-01,False
343,строится,2017-04-01,2019-01-01,False
343,введён,2019-01-01,,True
344,запланирован,2017-05-01,2018-03-01,False
344,строится,2018-03-01,2020-11-01,False
344,введён,2020-11-01,,True
345,запланирован,2015-06-01,2016-05-01,False
345,строится,2016-05-01,2020-01-01,False
345,введён,2020-01-01,,True
346,запланирован,2028-03-01,,True
347,запланирован,2021-09-01,2022-04-01,False
347,строится,2022-04-01,2023-09-01,False
347,введён,2023-09-01,,True
348,запланирован,2026-11-01,,True
349,запланирован,2016-03-01,2017-06-01,False
349,строится,2017-06-01,2020-08-01,False
349,введён,2020-08-01,,True
350,запланирован,2022-02-01,2023-04-01,False
350,строится,2023-04-01,2024-08-01,False
350,введён,2024-08-01,,True
351,запланирован,2023-06-01,2024-03-01,False
351,строится,2024-03-01,,True
352,запланирован,2020-08-01,2021-07-01,False
352,строится,2021-07-01,2022-11-01,False
352,введён,2022-11-01,,True
353,запланирован,2024-07-01,2024-10-01,False
353,строится,2024-10-01,,True
354,запланирован,2025-05-01,2025-10-01,False
354,строится,2025-10-01,,True
355,запланирован,2021-06-01,2022-10-01,False
355,строится,2022-10-01,,True
356,запланирован,2028-09-01,,True
357,запланирован,2019-03-01,2019-06-01,False
357,строится,2019-06-01,2021-09-01,False
357,введён,2021-09-01,,True
358,запланирован,2017-11-01,2018-05-01,False
358,строится,2018-05-01,2020-01-01,False
358,введён,2020-01-01,,True
359,запланирован,2023-06-01,2024-10-01,False
359,строится,2024-10-01,2025-10-01,False
359,введён,2025-10-01,,True
360,запланирован,2019-03-01,2019-10-01,False
360,строится,2019-10-01,2022-12-01,False
360,введён,2022-12-01,,True
361,запланирован,2024-10-01,2025-01-01,False
361,строится,2025-01-01,,True
362,запланирован,2019-11-01,2021-02-01,False
362,строится,2021-02-01,2023-07-01,False
362,введён,2023-07-01,,True
363,запланирован,2024-11-01,2025-08-01,False
363,строится,2025-08-01,,True
364,запланирован,2023-11-01,2024-07-01,False
364,строится,2024-07-01,2026-04-01,False
364,введён,2026-04-01,,True
365,запланирован,2021-11-01,2022-11-01,False
365,строится,2022-11-01,2024-07-01,False
365,введён,2024-07-01,,True
366,запланирован,2027-04-01,,True
367,запланирован,2017-09-01,2018-11-01,False
367,строится,2018-11-01,2021-09-01,False
367,введён,2021-09-01,,True
368,запланирован,2027-06-01,,True
369,запланирован,2024-01-01,2024-12-01,False
369,строится,2024-12-01,,True
370,запланирован,2020-01-01,2020-12-01,False
370,строится,2020-12-01,2024-11-01,False
370,введён,2024-11-01,,True
371,запланирован,2026-02-01,2026-08-01,False
371,строится,2026-08-01,,True
372,запланирован,2020-07-01,2021-11-01,False
372,строится,2021-11-01,2024-06-01,False
372,введён,2024-06-01,,True
373,запланирован,2024-11-01,2025-08-01,False
373,строится,2025-08-01,,True
374,запланирован,2021-06-01,2022-01-01,False
374,строится,2022-01-01,2022-09-01,False
374,введён,2022-09-01,,True
375,запланирован,2022-08-01,2024-01-01,False
375,строится,2024-01-01,2024-11-01,False
375,введён,2024-11-01,,True
376,запланирован,2019-06-01,2020-11-01,False
376,строится,2020-11-01,2023-10-01,False
376,введён,2023-10-01,,True
377,запланирован,2020-03-01,2021-06-01,False
377,строится,2021-06-01,2024-12-01,False
377,введён,2024-12-01,,True
378,запланирован,2028-09-01,,True
379,запланирован,2019-02-01,2020-02-01,False
379,строится,2020-02-01,2023-04-01,False
379,введён,2023-04-01,,True
380,запланирован,2022-09-01,2023-09-01,False
380,строится,2023-09-01,2026-02-01,False
380,введён,2026-02-01,,True
381,запланирован,2026-12-01,,True
382,запланирован,2029-08-01,,True
383,запланирован,2025-02-01,2026-02-01,False
383,строится,2026-02-01,,True
384,запланирован,2018-03-01,2018-11-01,False
384,строится,2018-11-01,2022-04-01,False
384,введён,2022-04-01,,True
385,запланирован,2019-07-01,2020-12-01,False
385,строится,2020-12-01,2024-05-01,False
385,введён,2024-05-01,,True
386,запланирован,2019-12-01,2020-10-01,False
386,строится,2020-10-01,2021-06-01,False
386,введён,2021-06-01,,True
387,запланирован,2023-06-01,2024-09-01,False
387,строится,2024-09-01,,True
388,запланирован,2017-07-01,2018-05-01,False
388,строится,2018-05-01,2022-03-01,False
388,введён,2022-03-01,,True
389,запланирован,2027-01-01,,True
390,запланирован,2021-05-01,2021-10-01,False
390,строится,2021-10-01,2025-06-01,False
390,введён,2025-06-01,,True
391,запланирован,2021-05-01,2022-02-01,False
391,строится,2022-02-01,2025-06-01,False
391,введён,2025-06-01,,True
392,запланирован,2017-01-01,2017-06-01,False
392,строится,2017-06-01,2018-10-01,False
392,введён,2018-10-01,,True
393,запланирован,2018-12-01,2019-12-01,False
393,строится,2019-12-01,2023-08-01,False
393,введён,2023-08-01,,True
394,запланирован,2023-06-01,2023-12-01,False
394,строится,2023-12-01,,True
395,запланирован,2024-06-01,2025-11-01,False
395,строится,2025-11-01,,True
396,запланирован,2017-08-01,2018-08-01,False
396,строится,2018-08-01,2019-06-01,False
396,введён,2019-06-01,,True
397,запланирован,2024-05-01,2025-03-01,False
397,строится,2025-03-01,2025-12-01,False
397,введён,2025-12-01,,True
398,запланирован,2014-10-01,2015-06-01,False
398,строится,2015-06-01,2019-02-01,False
398,введён,2019-02-01,,True
399,запланирован,2016-01-01,2016-09-01,False
399,строится,2016-09-01,2020-02-01,False
399,введён,2020-02-01,,True
400,запланирован,2025-06-01,,True
401,запланирован,2019-04-01,2019-08-01,False
401,строится,2019-08-01,2023-04-01,False
401,введён,2023-04-01,,True
402,запланирован,2017-02-01,2017-07-01,False
402,строится,2017-07-01,2020-09-01,False
402,введён,2020-09-01,,True
403,запланирован,2018-11-01,2019-11-01,False
