object_id,developer_id,region_id,planned_year,planned_quarter
4381,23886,2,2021,4
4382,19771,2,2023,4
4383,917,9,2023,2
4384,13392,9,2028,2
4385,25816,9,2029,4
4386,22940,6,2027,2
4387,33295,13,2027,4
4388,19790,13,2025,1
4389,35801,8,2026,1
4390,33299,11,2026,3
4391,34168,29,2023,4
4392,33344,38,2020,1
4393,24407,38,2025,1
4394,13120,38,2027,2
4395,2223,17,2027,1
4396,34289,19,2022,3
4397,23344,10,2020,4
4398,10767,12,2028,1
4399,18466,12,2030,1
4400,35916,12,2025,4
4401,1119,16,2029,1
4402,40585,16,2025,4
4403,17684,16,2021,3
4404,6202,16,2027,3
4405,3877,16,2023,1
4406,19404,16,2023,3
4407,20310,16,2020,1
4408,16480,16,2023,4
4409,9318,16,2029,4
4410,14080,16,2026,1
4411,20079,16,2023,4
4412,17283,16,2024,3
4413,35336,18,2022,4
4414,33168,23,2021,3
4415,33544,28,2030,3
4416,35152,28,2022,4
4417,21959,44,2020,2
4418,25781,27,2021,2
4419,22198,27,2028,1
4420,28366,61,2026,1
4421,34106,25,2024,1
4422,21724,24,2030,3
4423,34715,24,2025,2
4424,44030,24,2026,4
4425,16862,24,2026,1
4426,13155,24,2029,4
4427,17315,24,2028,3
4428,17171,24,2027,1
4429,30029,24,2024,1
4430,13453,24,2027,4
4431,17608,30,2026,1
4432,18527,30,2028,1
4433,36210,30,2026,2
4434,34051,30,2024,4
4435,27813,21,2030,3
4436,16642,21,2026,1
4437,8803,21,2020,2
4438,21036,21,2021,4
4439,19654,21,2025,2
4440,16166,33,2030,1
4441,21513,33,2029,2
4442,33893,33,2025,1
4443,1229,33,2023,1
4444,24269,33,2022,1
4445,16227,33,2030,4
4446,32849,33,2029,3
4447,23497,66,2028,3
4448,34882,66,2027,2
4449,21876,50,2022,4
4450,13487,39,2020,3
4451,35150,39,2028,3
4452,19054,39,2021,3
4453,32887,39,2027,4
4454,36818,31,2029,3
4455,12542,31,2026,1
4456,18576,31,2021,3
4457,18837,31,2025,3
4458,24553,31,2029,1
4459,33802,31,2024,4
4460,9034,31,2026,2
4461,31019,31,2021,4
4462,34464,43,2026,4
4463,33190,41,2030,3
4464,15566,37,2028,4
4465,17186,68,2022,4
4466,34196,68,2023,2
4467,32115,68,2022,3
4468,33205,75,2030,4
4469,33008,51,2019,1
4470,23109,54,2027,1
4471,30801,46,2021,1
4472,7140,46,2022,4
4473,40681,53,2020,4
4474,42929,53,2026,3
4475,33548,87,2019,4
4476,30792,49,2025,3
4477,32579,49,2027,4
4478,34986,76,2028,2
4479,12168,73,2022,4
4480,22488,80,2021,4
4481,34066,1,2025,1
4482,23141,1,2025,1
4483,35340,1,2028,2
4484,13487,1,2027,3
4485,35150,1,2020,3
4486,19054,1,2021,1
4487,32887,1,2026,4
4488,34273,1,2023,1
4489,19870,1,2027,4
4490,20593,1,2024,4
4491,22076,1,2028,2
4492,33307,1,2023,4
4493,17945,4,2020,3
4494,19083,4,2021,1
4495,33578,4,2030,2
4496,24477,3,2021,4
4497,31103,3,2026,2
4498,32906,7,2024,4
4499,18231,7,2030,2
4500,19010,7,2019,1
4501,17074,7,2027,1
4502,30832,2,2029,1
4503,21986,6,2028,4
4504,33000,13,2022,2
4505,21865,8,2019,1
4506,34628,11,2022,2
4507,28193,11,2023,4
4508,34334,5,2024,2
4509,35544,5,2021,1
4510,35757,5,2028,3
4511,24129,5,2024,2
4512,31246,5,2027,4
4513,22506,29,2020,2
4514,30067,29,2022,1
4515,32148,38,2029,2
4516,34052,38,2030,1
4517,27013,17,2026,3
4518,39574,17,2023,3
4519,18767,17,2020,2
4520,37105,19,2027,2
4521,27298,19,2030,1
4522,21745,15,2027,2
4523,3913,18,2023,1
4524,19144,18,2028,3
4525,35338,18,2023,1
4526,22618,18,2021,4
4527,30094,12,2026,1
4528,34449,12,2027,2
4529,23968,12,2029,2
4530,15396,16,2025,4
4531,24600,16,2026,3
4532,2513,16,2022,1
4533,33828,16,2024,1
4534,34358,16,2024,4
4535,20031,28,2023,2
4536,17563,28,2025,1
4537,21409,57,2028,4
4538,27103,50,2020,4
4539,16249,24,2030,1
4540,32959,24,2020,1
4541,36810,30,2030,4
4542,36820,30,2023,2
4543,33213,30,2027,4
4544,18642,40,2019,2
4545,35523,66,2022,4
4546,36138,33,2028,4
4547,30939,31,2024,4
4548,36020,26,2025,2
4549,13045,22,2029,4
4550,32679,22,2028,3
4551,32271,22,2023,1
4552,7924,47,2019,1
4553,39403,47,2028,1
4554,13124,47,2029,1
4555,18872,47,2020,2
4556,15186,47,2029,2
4557,16637,47,2021,2
4558,16381,47,2021,1
4559,71,47,2019,2
4560,17848,47,2019,1
4561,17355,47,2023,3
4562,16643,20,2021,2
4563,33273,34,2024,4
4564,33881,85,2019,1
4565,24486,85,2029,4
4566,33596,65,2021,1
4567,31765,75,2019,2
4568,16343,75,2026,1
4569,33700,83,2027,3
4570,34470,83,2023,1
4571,22739,53,2027,3
4572,36050,87,2023,4
4573,29320,87,2026,2
4574,21874,67,2022,1
4575,35017,49,2025,3
4576,23482,49,2030,3
4577,35167,49,2027,1
4578,18599,62,2021,3
4579,35212,62,2030,3
4580,37072,62,2023,2
4581,35530,76,2022,3
4582,15303,74,2022,1
4583,18481,74,2025,2
4584,6630,74,2020,3
4585,37349,88,2026,4
4586,35158,89,2020,3
4587,37026,86,2023,4
4588,28495,8,2021,1
4589,31140,8,2029,1
4590,28305,8,2026,2
4591,19246,5,2030,4
4592,19295,5,2025,3
4593,19297,5,2023,1
4594,13446,21,2024,2
4595,36997,21,2025,4
4596,38910,21,2020,1
4597,17690,68,2026,3
4598,6218,68,2022,1
4599,19124,1,2028,2
4600,19214,3,2022,3
4601,30414,3,2029,2
4602,35346,3,2027,2
4603,36142,3,2021,1
4604,33089,7,2020,4
4605,21734,2,2024,2
4606,35699,2,2025,2
4607,14996,2,2021,3
4608,36697,6,2022,2
4609,31292,13,2026,4
4610,9255,11,2023,4
4611,20776,5,2023,2
4612,37756,5,2030,3
4613,37579,5,2027,1
4614,36761,29,2024,4
4615,37134,29,2024,3
4616,13053,29,2028,2
4617,35232,38,2019,2
4618,37835,38,2021,1
4619,36597,19,2023,2
4620,25277,19,2028,3
4621,6190,15,2021,4
4622,33518,18,2019,3
4623,24416,18,2024,3
4624,12743,44,2025,2
4625,28453,44,2020,1
4626,43811,44,2030,2
4627,12435,44,2025,3
4628,22265,44,2022,3
4629,18046,44,2023,1
4630,16078,44,2025,3
4631,17607,44,2026,1
4632,2618,44,2020,3
4633,17118,14,2020,4
4634,36925,66,2023,1
4635,35593,56,2022,1
4636,32763,56,2019,2
4637,36264,31,2020,3
4638,37763,31,2021,4
4639,34256,26,2024,4
4640,6622,26,2027,1
4641,33882,85,2021,4
4642,37975,85,2022,3
4643,33447,85,2027,2
4644,27108,85,2019,4
4645,1119,65,2027,4
4646,40585,65,2021,4
4647,17684,65,2025,3
4648,6202,65,2020,2
4649,3877,65,2030,4
4650,19404,65,2028,4
4651,20310,65,2019,1
4652,16480,65,2027,1
4653,9318,65,2026,4
4654,14080,65,2025,3
4655,20079,65,2023,2
4656,17283,65,2025,1
4657,35724,54,2027,2
4658,31016,70,2021,2
4659,37256,70,2024,2
4660,29918,87,2023,1
4661,34667,51,2020,4
4662,7760,42,2024,4
4663,23499,42,2027,3
4664,33233,42,2025,3
4665,31050,42,2021,3
4666,19120,49,2024,3
4667,31691,62,2020,2
4668,22367,1,2028,3
4669,15251,1,2022,4
4670,20385,1,2020,2
4671,24849,1,2023,4
4672,19976,6,2029,1
4673,30199,29,2028,4
4674,22221,38,2025,2
4675,19137,23,2025,2
4676,34379,44,2025,2
4677,29281,25,2026,2
4678,22175,69,2023,4
4679,23963,21,2029,2
4680,39039,1,2022,1
4681,33627,1,2027,2
4682,32828,1,2020,4
4683,14787,1,2028,4
4684,39266,4,2029,2
4685,29023,4,2028,3
4686,22043,3,2029,2
4687,24079,7,2023,2
4688,18873,7,2020,3
4689,37882,2,2023,1
4690,23239,2,2026,2
4691,13106,9,2025,2
4692,19287,9,2024,3
4693,37433,9,2030,1
4694,26050,9,2024,2
4695,37342,9,2023,2
4696,36146,6,2019,4
4697,16756,6,2024,1
4698,37211,6,2020,2
4699,33433,6,2028,3
4700,23522,8,2030,3
4701,38751,8,2023,3
4702,6379,8,2026,2
4703,37369,5,2028,4
4704,31802,5,2026,3
4705,23267,5,2028,2
4706,35656,5,2026,3
4707,33080,5,2023,3
4708,33223,5,2019,2
4709,35120,29,2021,4
4710,36558,38,2022,3
4711,13106,19,2020,3
4712,19287,19,2020,1
4713,37433,19,2030,2
4714,26050,19,2025,3
4715,37342,19,2030,3
4716,29517,19,2029,1
4717,23366,19,2023,3
4718,38217,17,2030,1
4719,23206,17,2027,2
4720,30008,15,2020,2
4721,35292,12,2029,4
4722,26079,12,2020,1
4723,29230,12,2021,1
4724,33900,44,2025,2
4725,37935,28,2028,4
4726,39650,28,2020,3
4727,39140,28,2029,1
4728,16902,14,2024,3
4729,19355,14,2019,3
4730,32247,14,2026,4
4731,15821,14,2029,3
4732,19487,14,2024,1
4733,10571,14,2028,3
4734,20816,35,2027,3
4735,39226,61,2030,4
4736,37905,61,2023,2
4737,39006,57,2023,1
4738,3028,50,2021,4
4739,36591,66,2020,2
4740,17164,66,2021,2
4741,15183,66,2027,1
4742,16404,66,2021,3
4743,28145,66,2025,4
4744,37461,66,2024,2
4745,37106,66,2027,3
4746,37800,66,2023,1
4747,7423,24,2021,3
4748,16671,24,2025,3
4749,19313,30,2020,3
4750,20523,40,2022,1
4751,16642,40,2021,3
4752,8803,40,2019,2
4753,21036,40,2022,1
4754,19654,40,2024,2
4755,12260,21,2028,3
4756,22644,45,2028,2
4757,37180,33,2020,1
4758,3049,33,2028,1
4759,16983,33,2029,2
4760,13205,33,2022,4
4761,22225,39,2030,2
4762,16922,39,2027,2
4763,39296,31,2022,4
4764,26317,41,2021,3
4765,24703,41,2026,2
4766,27169,37,2028,4
4767,22286,37,2021,2
4768,25159,85,2025,2
4769,17785,47,2028,1
4770,16079,47,2023,1
4771,37290,87,2022,2
4772,22124,65,2027,1
4773,19174,65,2028,1
4774,26508,65,2028,3
4775,37167,59,2019,2
4776,36282,53,2021,4
4777,19685,60,2026,1
4778,36423,88,2019,1
4779,2161,84,2020,4
4780,40989,2,2028,3
4781,19656,8,2029,1
4782,40067,8,2023,4
4783,36269,5,2030,1
4784,29586,11,2025,2
4785,30242,19,2027,2
4786,19841,19,2021,2
4787,32448,35,2023,2
4788,11543,1,2028,3
4789,2982,1,2026,4
4790,39305,1,2020,1
4791,21686,1,2030,1
4792,38300,1,2022,2
4793,38809,4,2029,4
4794,37362,7,2022,2
4795,18727,7,2019,1
4796,38567,9,2026,2
4797,2646,9,2019,2
4798,904,9,2029,3
4799,7257,9,2023,1
4800,38429,6,2030,4
4801,29836,13,2028,4
4802,31629,8,2023,3
4803,22587,8,2025,3
4804,25943,8,2029,2
4805,30509,5,2022,2
4806,40661,5,2020,3
4807,38054,5,2027,1
4808,22051,11,2028,4
4809,15577,11,2030,2
4810,40772,11,2025,4
4811,19205,11,2020,3
4812,28194,11,2026,3
4813,40483,11,2019,1
4814,24596,29,2023,4
4815,40520,19,2022,2
4816,40103,15,2028,1
4817,39294,15,2026,3
4818,6471,16,2030,3
4819,24985,16,2024,2
4820,17526,23,2029,4
4821,37267,18,2030,2
4822,13935,18,2021,2
4823,15269,18,2028,1
4824,15554,18,2023,1
4825,24212,18,2020,2
4826,2100,18,2026,3
4827,37995,18,2021,1
4828,12765,18,2027,4
4829,39065,18,2020,4
4830,12166,28,2020,1
4831,30961,14,2019,2
4832,40986,61,2022,4
4833,22244,61,2021,1
4834,32884,61,2026,3
4835,39949,66,2021,1
4836,27013,66,2022,3
4837,39574,66,2020,4
4838,18767,66,2024,4
4839,38608,66,2021,2
4840,31295,40,2024,1
4841,19012,40,2023,2
4842,40050,40,2022,4
4843,38424,30,2021,2
4844,38241,25,2024,1
4845,37817,56,2025,3
4846,17999,45,2022,3
4847,39934,31,2019,2
4848,19096,36,2029,1
4849,35335,87,2020,1
4850,24465,34,2027,4
4851,38657,34,2025,2
4852,12247,34,2026,3
4853,16595,34,2027,3
4854,14937,34,2020,3
4855,17879,34,2030,4
4856,16357,34,2024,4
4857,36590,34,2024,3
4858,13550,20,2027,4
4859,39282,20,2021,3
4860,38950,48,2026,1
4861,38359,22,2029,4
4862,40394,47,2028,4
4863,19020,47,2028,2
4864,23019,47,2023,2
4865,40688,72,2030,3
4866,35930,68,2022,2
4867,19038,59,2027,4
4868,23778,32,2020,1
4869,32139,32,2020,4
4870,32524,46,2030,2
4871,39827,46,2020,4
4872,39891,83,2027,2
4873,13253,53,2019,2
4874,14351,53,2026,4
4875,18866,53,2022,2
4876,19380,51,2019,3
4877,39684,78,2030,4
4878,39415,62,2029,3
4879,32687,74,2026,1
4880,15972,1,2022,3
4881,38733,17,2027,1
4882,1848,16,2022,2
4883,27204,16,2029,2
4884,18394,16,2030,1
4885,20031,12,2028,1
4886,17563,12,2030,4
4887,43892,28,2029,2
4888,43440,46,2027,3
4889,22993,88,2022,2
4890,32230,1,2026,3
4891,19817,1,2020,2
4892,39579,1,2023,4
4893,23176,4,2028,3
4894,21023,4,2024,4
4895,35855,3,2019,3
4896,22316,2,2026,3
4897,22820,9,2027,2
4898,24443,6,2024,2
4899,41372,8,2019,1
4900,20507,5,2019,4
4901,4762,5,2030,4
4902,6181,5,2027,4
4903,39292,5,2026,1
4904,10453,5,2021,1
4905,28353,5,2025,3
4906,41727,11,2019,2
4907,37617,11,2023,4
4908,12026,29,2025,3
4909,37678,19,2024,4
4910,42413,19,2027,1
4911,42288,38,2028,3
4912,28784,38,2022,2
4913,18743,38,2029,1
4914,14191,38,2028,4
4915,40601,38,2026,1
4916,17568,17,2029,2
4917,37070,17,2020,1
4918,8596,15,2027,3
4919,21376,16,2024,3
4920,40985,18,2023,4
4921,23915,18,2027,4
4922,23750,18,2019,3
4923,36927,18,2025,3
4924,29413,12,2030,4
4925,32620,61,2019,3
4926,40994,61,2028,3
4927,30726,27,2021,2
4928,37893,27,2030,2
4929,15980,66,2019,1
4930,27512,66,2027,3
4931,13471,66,2027,3
4932,11930,66,2023,1
4933,41242,66,2025,4
4934,38043,24,2029,1
4935,40681,24,2022,1
4936,42929,24,2027,1
4937,37035,24,2026,1
4938,36809,24,2026,2
4939,39525,24,2028,1
4940,7776,40,2021,1
4941,40460,30,2021,3
4942,2788,25,2022,4
4943,32254,25,2023,1
4944,4563,52,2023,4
4945,40976,21,2022,4
4946,22700,21,2030,1
4947,19638,21,2022,1
4948,39880,21,2021,4
4949,41162,56,2022,3
4950,42524,45,2023,3
4951,42247,31,2022,2
4952,36139,31,2025,1
4953,41540,37,2029,2
4954,41681,87,2020,1
4955,17372,48,2023,4
4956,9700,48,2024,3
4957,17528,48,2027,1
4958,19458,48,2023,4
4959,22531,48,2022,4
4960,23708,47,2020,3
4961,39864,47,2022,4
4962,17944,47,2024,1
4963,35635,55,2026,4
4964,3982,42,2025,2
4965,41648,60,2020,4
4966,12065,67,2027,1
4967,45222,4,2021,4
4968,17280,36,2020,3
4969,14778,34,2023,4
4970,17608,54,2022,3
4971,18527,54,2026,1
4972,36210,54,2019,1
4973,34051,54,2030,4
4974,28691,1,2019,2
4975,33233,8,2020,4
4976,31050,8,2026,3
4977,40847,11,2019,3
4978,23205,11,2029,4
4979,43859,11,2025,1
4980,25305,29,2024,3
4981,34377,29,2021,4
4982,42196,19,2027,2
4983,25861,15,2025,4
4984,21207,15,2019,4
4985,33756,15,2019,3
4986,12341,15,2020,1
4987,42749,15,2020,3
4988,713,15,2019,1
4989,13806,16,2026,1
4990,23784,18,2029,4
4991,17048,44,2022,4
4992,13574,44,2022,4
4993,32143,44,2026,1
4994,28452,44,2027,4
4995,32859,44,2021,1
4996,43283,44,2019,3
4997,27574,12,2030,2
4998,35124,28,2019,1
4999,804,61,2021,1
5000,35465,61,2028,3
5001,25594,61,2025,3
5002,43262,61,2023,3
5003,13446,57,2030,1
5004,36997,57,2025,2
5005,38910,57,2028,1
5006,28423,27,2027,3
5007,3871,66,2019,2
5008,27754,66,2023,2
5009,40715,66,2021,3
5010,7924,24,2020,1
5011,39403,24,2022,2
5012,13124,24,2027,2
5013,18872,24,2030,1
5014,15186,24,2030,4
5015,16637,24,2030,4
5016,16381,24,2020,4
5017,71,24,2029,4
5018,17848,24,2028,3
5019,17355,24,2027,2
5020,25861,24,2023,3
5021,21207,24,2026,2
5022,33756,24,2030,1
5023,12341,24,2029,2
5024,42749,24,2029,2
5025,713,24,2025,4
5026,22214,24,2024,2
5027,18500,30,2022,2
5028,24846,30,2019,1
5029,24971,30,2029,1
5030,28928,30,2023,4
5031,17818,30,2026,2
5032,13697,30,2023,2
5033,22662,30,2028,4
5034,22896,21,2028,4
5035,134,56,2023,4
5036,40843,31,2027,4
5037,18963,26,2026,4
5038,42277,26,2022,1
5039,16471,26,2028,2
5040,24257,26,2026,3
5041,874,26,2028,1
5042,15302,26,2024,2
5043,43837,47,2028,2
5044,40006,47,2025,4
5045,16380,47,2028,2
5046,18840,47,2021,3
5047,37262,68,2024,3
5048,19724,68,2030,4
5049,22953,32,2024,4
5050,41804,51,2029,4
5051,40857,83,2022,3
5052,38422,54,2019,3
5053,1748,42,2022,1
5054,19761,78,2030,3
5055,23052,58,2021,2
5056,27293,1,2022,2
5057,31665,3,2024,1
5058,43471,7,2019,3
5059,19567,6,2025,3
5060,23100,6,2020,4
5061,24587,2,2020,3
5062,29909,8,2020,1
5063,41723,13,2019,1
5064,20322,11,2027,4
5065,39227,29,2021,4
5066,42485,29,2024,3
5067,44349,29,2021,2
5068,34715,38,2030,2
5069,44030,38,2030,2
5070,16862,38,2023,1
5071,13155,38,2029,2
5072,17315,38,2026,1
5073,17171,38,2021,1
5074,24238,38,2023,1
5075,36867,15,2026,2
5076,18973,15,2024,1
5077,40681,10,2027,3
5078,42929,10,2025,3
5079,44660,16,2025,2
5080,2724,16,2028,3
5081,43954,16,2028,2
5082,32647,16,2019,1
5083,40916,12,2026,2
5084,12579,12,2021,3
5085,45328,18,2021,3
5086,22956,18,2021,2
5087,43688,18,2024,3
5088,11408,18,2026,1
5089,12141,18,2029,2
5090,10398,18,2030,4
5091,32123,18,2023,3
5092,43952,18,2022,1
5093,3635,18,2029,3
5094,22212,61,2029,4
5095,43691,57,2023,4
5096,40309,66,2025,1
5097,23428,24,2030,2
5098,10959,24,2023,2
5099,17747,24,2026,4
5100,33829,24,2020,4
5101,10371,24,2021,2
5102,31671,24,2022,1
5103,41284,30,2022,1
5104,29674,30,2026,3
5105,9077,30,2023,3
5106,21261,30,2029,1
5107,17596,30,2022,3
5108,12360,30,2024,2
5109,1228,30,2025,2
5110,41447,30,2026,3
5111,12743,25,2027,2
5112,28453,25,2020,3
5113,43811,25,2022,1
5114,12435,25,2025,1
5115,22265,25,2025,2
5116,18460,40,2023,1
5117,44595,52,2020,4
5118,42578,56,2022,2
5119,19045,56,2030,2
5120,23596,56,2020,3
5121,135,56,2030,3
5122,24905,56,2027,2
5123,34535,56,2025,4
5124,17328,56,2020,4
5125,8975,56,2023,1
5126,5513,56,2020,2
5127,15106,56,2028,1
5128,3626,56,2024,4
5129,44983,56,2029,4
5130,18599,31,2027,1
5131,35212,31,2022,1
5132,37072,31,2020,3
5133,43285,39,2023,3
5134,37967,41,2030,4
5135,45331,48,2025,3
5136,3517,48,2023,1
5137,44143,22,2028,2
5138,24311,34,2022,2
5139,18473,34,2020,3
5140,19027,64,2025,4
5141,11740,70,2025,4
5142,42810,53,2030,1
5143,38125,51,2027,2
5144,17608,51,2021,3
5145,18527,51,2022,4
5146,36210,51,2019,2
5147,34051,51,2024,1
5148,30094,42,2030,4
5149,34449,42,2022,2
5150,23968,42,2025,2
5151,17834,55,2030,2
5152,43787,60,2023,1
5153,25861,67,2023,3
5154,21207,67,2021,3
5155,33756,67,2020,4
5156,12341,67,2019,1
5157,42749,67,2029,2
5158,713,67,2023,4
5159,39882,76,2022,2
5160,43847,79,2030,1
5161,19672,84,2028,4
5162,10978,4,2025,2
5163,18841,3,2025,1
5164,163,3,2026,1
5165,69,3,2025,3
5166,23955,3,2023,3
5167,1048,3,2027,3
5168,13767,3,2024,4
5169,13689,5,2023,2
5170,14482,5,2024,2
5171,2158,5,2019,2
5172,13810,5,2019,1
5173,10421,13,2027,4
5174,17246,11,2020,1
5175,1369,29,2024,1
5176,36818,10,2019,4
5177,12542,10,2022,4
5178,18576,10,2021,2
5179,18837,10,2023,4
5180,24553,10,2027,4
5181,1088,24,2030,3
5182,7940,30,2022,1
5183,22337,30,2027,1
5184,10421,69,2029,1
5185,18892,85,2019,3
5186,803,37,2025,4
5187,2190,70,2027,2
5188,3871,24,2027,1
5189,27754,24,2029,2
5190,40715,24,2025,1
