developer_id,developer_name,developer_inn,developer_ogrn,active_projects,total_construction_volume,living_construction_volume,avg_project_floors,regions_count
16194,СЗ 1-Й КРАСНОГВАРДЕЙСКИЙ,7730286690,1227700570250,1,143480.18,83814.09,91.00,1
13993,СЗ ЦЕНТР ЛЕВОГО БЕРЕГА,5406797227,1195476033620,3,142740.81,0.00,20.67,1
3913,СЗ МОНТАЖНИК,3665056440,1063667239932,4,142246.90,71351.50,17.75,1
2198,СЗ СУ СТРОЙГРАД-1,2635830801,1142651015495,9,142083.32,101352.62,8.44,1
6487,СЗ КМ ПАРЛАМЕНТ,5262228019,1085262005960,6,141897.32,100819.40,24.00,1
24887,СЗ М-ДЕВЕЛОПМЕНТ,9725112653,1237700071696,1,141829.50,0.00,37.00,1
11158,СЗ ОЗЁРНАЯ 44,9729298039,1207700249965,3,141663.95,88403.20,33.00,1
17753,СЗ СОБОЛЬ,2540255737,1202500008721,5,141402.92,69880.99,23.60,1
11143,СЗ СМИТИНВЕСТ+,0326585130,1200300016795,11,141302.37,83550.08,14.82,1
6648,СЗ ПАРТНЕР-СТРОЙ,3811439884,1163850091778,7,141247.53,69688.01,18.71,1
17576,СЗ 1 КАЗАНЬ,1686019212,1221600088390,26,141049.80,75761.85,7.35,1
14460,СЗ НОВЫЕ КОТЕЛЬНИКИ,5024222795,1225000065828,2,140901.00,64622.50,27.00,1
16002,СЗ СЛАВЯНКА,4706046974,1224700004517,7,140797.84,78401.81,10.29,1
16938,СЗ МЕТРИКС АГОЙ 2,2308290828,1232300017069,21,140050.88,0.00,1.38,1
17558,НОВЫЕ АКАДЕМИКИ - СПЕЦЗАСТРОЙЩИК,7734192877,1027700342670,1,139641.10,62148.80,43.00,1
1296,СЗ АЗГИ,3849015274,1113850013815,9,139386.74,99306.05,14.89,1
17734,СЗ ЛАЙФ БОГОРОДСКОЕ,7706508254,1037739906115,1,138987.60,88405.70,45.00,1
2954,СЗ САМАРА-ЕВРОСТРОЙ,6319696390,1076319019721,8,138921.33,67667.31,12.00,1
18733,СЗ УЛИЦА ОДЕССКАЯ,9703158414,1237700702690,3,138469.30,83543.20,24.67,1
19108,СЗ ССК АНАПА,2328005229,1122328000035,49,138056.03,78804.26,4.57,1
16157,СЗ ВОРОНЦОВСКИЙ,4703182471,1214700005552,5,137975.62,81929.61,8.20,1
19163,СЗ КРЫМСКСТРОЙМОНТАЖ,2312318804,1232300028333,9,137701.04,75246.72,14.11,1
12560,СЗ ПАЛИТРА,1655432740,1201600009247,1,137697.53,69950.66,25.00,1
15367,СЗ РУСИЧ-КАНТЕМИРОВСКИЙ,9721151394,1217700586960,3,137080.60,96604.00,33.00,1
7056,СЗ ЛСТ ЭКСПЕРТ,7703435657,5177746110493,9,136978.99,78667.04,13.44,1
11294,СЗ ЛСР. ПРОСТРАНСТВО,9725032380,1207700155255,1,136807.20,71988.00,60.00,1
18435,СЗ РОДИНА ПАРК,7704638233,1077746717454,3,136684.20,52547.40,24.67,1
3948,СЗ ДСК-2,3665064521,1073667037619,1,136431.50,20100.40,33.00,1
16518,СЗ ТАЛАН-РЕГИОН-77,7702842787,1147746892061,1,136031.62,86718.10,36.00,1
22063,СЗ ГАЛС-ШОССЕЙНАЯ,7705930720,1107746845293,1,135552.50,75638.30,49.00,1
23286,СЗ ЗОРГЕ,9703131444,1237700058980,1,135466.90,0.00,35.00,1
23678,СЗ НО,7813683780,1247800109006,3,135389.79,71310.30,11.00,1
53,СЗ ВМУ-2,3661039235,1153668002388,4,135355.71,29580.00,18.50,1
17127,СЗ СЕВЕРНЫЙ ПОРТ 7,9717106889,1217700495320,1,135218.84,70202.21,61.00,1
20089,СЗ ИНДИГО-ДЕВЕЛОПМЕНТ,9710095204,1227700021010,2,135179.10,55583.90,33.50,1
19875,СЗ ЭТАЛОН ЯГОДНОЕ,9717108798,1217700604340,3,134426.00,88746.70,13.00,1
2297,СЗ ИК СТРОИТЕЛЬНЫЙ ТРЕСТ,7804181303,1047806016444,1,134010.00,63829.80,15.00,1
14137,СЗ ДОМ.РФ ДЕВЕЛОПМЕНТ,7704412966,1177746479338,6,133521.66,64390.02,14.00,2
17439,СЗ АЛЬКОР - ЦЕНТРАЛЬНЫЙ,7805789609,1227800021272,9,133055.01,55756.09,3.67,1
15917,СЗ СЕВЕРСКАЯ,2312308450,1222300011450,18,132909.43,88193.73,7.67,1
16064,СЗ УЛИСС,2537145244,1202500029038,3,132905.04,68373.66,23.33,1
24079,СЗ ПАРИТЕТ. РЕГИОНЫ,7203581554,1247200016986,3,132511.70,77152.50,24.33,1
13022,СЗ АСТРА,5406808983,1205400049645,1,132343.30,23022.12,29.00,1
16431,СЗ Л2-ДЕВЕЛОПМЕНТ,9715393860,1207700473716,1,131940.44,81824.86,58.00,1
13590,СЗ ЗЕНИТ-ДЕВЕЛОПМЕНТ,6164129396,1196196044857,4,131837.08,81736.80,20.00,1
13492,СЗ СТОЛИЦА СЕВЕРА,7714468823,1217700064240,2,131606.90,93166.00,46.00,1
22646,СЗ РУБИН,9703180071,1247700328204,5,131543.70,75134.41,22.80,1
2436,СЗ ЭКО-ГОРОД,3907206489,1093925028560,7,131417.00,55526.44,9.71,1
1945,СЗ ФРОЙДА-Ф,2301094944,1172375061759,7,131038.54,72363.19,12.57,1
10511,СЗ РОДИНА,4823061052,1144827012824,10,130676.30,70468.90,11.80,1
16118,СПЕЦЗАСТРОЙЩИК ЖЕЛЕЗНО ПЕРМЬ,4345490628,1194350004254,4,130457.69,75665.71,13.25,1
17793,СЗ ЦЕНТРФОРВАРДСТРОЙ,3900017154,1233900011960,4,130421.77,75812.19,10.75,1
16635,СЗ ДСК ПАРК,2466295314,1232400011700,5,130044.32,83234.46,20.00,1
878,СЗ СИНАРА-ДЕВЕЛОПМЕНТ,6685040700,1136685019723,5,129787.30,77372.00,22.00,2
13171,СЗ БАЗИСИНВЕСТ,7714925131,1147746016901,2,129538.70,88967.30,40.50,1
17246,ЭНКО,7203519179,1217200006759,3,129524.58,79597.52,18.67,1
8943,РНГС-АИ,5408024350,1195476053827,5,129523.90,70357.00,17.20,1
11428,СЗ КАПИТАН,7810336996,1157847043012,3,128834.27,61950.00,24.33,1
1741,СЗ РКС,6165132507,1066165052139,5,128772.20,89002.40,18.60,1
11172,СЗ МБИ,7725237240,1037725042794,2,128584.40,66310.80,29.50,1
24324,СЗ РЕНОВАЦИЯ ПЛЮС,2543181579,1242500000380,4,128424.50,62366.60,32.25,1
30654,СЗ КОНЦЕПТ,0700022803,1250700001386,9,128349.33,34674.84,14.67,1
23066,СЗ ДСК-2010,2446031137,1102468038100,3,128008.30,58238.48,10.00,1
9071,СЗ ДУБИНИНСКАЯ 59,9705121762,1187746708380,2,127709.15,86055.94,51.50,1
22764,СЗ САМОЛЕТ-ХИМКИ,9721141318,1217700401489,3,127452.90,75574.70,26.33,1
917,СЗ АДМИРАЛ,3665113923,1153668051844,4,127397.93,64962.60,15.75,1
16129,СЗ РЯЗАНОВСКОЕ 1,9731035100,1197746219593,4,127355.18,79454.40,10.75,1
3592,"СЗ УГМК-КОСМОНАВТОВ, 108",6678091743,1186658028303,4,126955.33,51581.70,26.00,1
17655,СЗ КАПИТАН,6633030420,1236600044449,4,126930.76,66524.10,15.50,1
17606,СЗ ГЕО-РЕАЛ,5003050785,1045000913132,1,126635.77,76614.01,15.00,1
956,СЗ ГК РАЗВИТИЕ,3662205510,1143668032705,5,126047.28,68350.27,19.60,3
18606,СЗ СК СЕВЕР,4100044930,1224100004006,6,125808.60,69361.52,14.17,1
27058,СЗ ЖИЛСТРОЙ,2312304103,1212300050742,10,125372.80,69064.30,9.00,1
19191,СЗ РОДИНА ПЕРЕДЕЛКИНО,9717117697,1227700444025,3,124474.56,85568.00,30.00,1
15927,СЗ Л-ДЕВЕЛОПМЕНТ,9715391937,1207700405021,3,124384.00,80878.40,34.00,1
23972,СЗ ИДЕЛЬ,0278079525,1030204598687,4,124165.81,75306.40,24.75,1
22624,СЗ ГК СУ №1,0276174798,1240200010050,2,123938.06,65484.32,33.00,1
15106,СЗ СОЗВЕЗДИЕ,7716948832,1207700287398,1,123923.90,75579.30,42.00,1
1923,СЗ ШЭЛДОМ,6453009098,1026403041345,13,123871.30,68160.80,6.23,1
6457,СЗ НОВЫЕ ГОРИЗОНТЫ,7447026763,1077447003413,4,123758.00,79176.06,21.00,1
13600,СЗ САМОЛЕТ-ВЕРЕЙСКАЯ,7705759390,1067758290390,4,123403.53,61549.53,14.25,1
14839,СЗ ТКО ЛОГИСТИК,6658538409,1206600056695,6,123199.13,73262.49,25.67,1
17841,Т-ДЕВЕЛОПМЕНТ,7707451561,1217700173360,1,123114.78,50925.40,31.00,1
16047,СЗ ПИОНЕР СИТИ,2723217697,1222700002766,2,123086.87,61862.65,27.00,1
15455,СЗ ЛАРГО,2310125910,1072310008539,1,122977.78,64113.56,32.00,1
19004,СЗ СИБИРСКИЙ УЮТ,2224214524,1232200018930,7,122557.60,81080.70,16.29,1
2751,СЗ МИДГАРД РУС,7203430428,1177232027620,4,122407.34,63877.00,17.25,1
14631,СЗ ЭР-БИ-АЙ - СЕВЕР,7801670521,1197847172533,3,122118.20,62390.30,19.67,1
8154,СПЕЦЗАСТРОЙЩИК ЖЕЛЕЗНО ИЖЕВСК,1841085318,1191832008103,6,122008.50,76637.75,9.17,1
505,СЗ СР-ГРУПП,7731319243,1167746567053,5,121602.66,65564.68,12.20,1
14929,СЗ ПРАКТИКА,9729319987,1227700093752,2,120992.80,56877.40,14.50,1
13719,СЗ ТМП №20,7715030599,1027739037457,1,120783.70,68131.10,52.00,1
18079,СЗ ВИСКЬЮ,2224188899,1172225038150,2,120670.20,38702.00,30.00,1
19166,СЗ НЬЮ ЛАЙФ,0277966228,1240200025240,4,120513.69,67648.56,33.25,1
6199,СТРОИТЕЛЬНЫЕ РЕШЕНИЯ. СЗ,5403033865,1175476089910,6,120464.75,70978.27,19.50,1
12306,СЗ ЛСР. ПРОЕКТ,7806560931,1197847119953,4,120304.10,58359.40,13.00,1
14166,СЗ ТАЛАН-РЕГИОН-30,1841083053,1181832027321,3,120206.80,72551.30,18.67,1
12397,СЗ ЮФОИНВЕСТ,2315209049,1182375093515,3,120194.30,71842.50,9.00,1
19748,СЗ ГОРНЫЙ ГЕКТАР,0400022915,1230400001864,17,119892.50,53176.21,8.06,1
2374,СЗ СТ-НОВОСЕЛЬЕ,4725483458,1134725000673,2,119753.13,75015.77,12.00,1
6434,СЗ ДЖЕВОССЕТ,5012034540,1065012024824,2,119557.30,64522.30,16.00,1
323,СЗ ДОМКОР,1650121364,1041616027298,7,119183.13,78180.30,17.29,1
2129,СЗ НАДИЯ ХОЛДИНГ,4003036203,1154025001085,6,119178.10,67002.90,19.83,1
15601,СЗ СТАНЦИЯ СПОРТИВНАЯ-3,1655468521,1211600088006,2,118867.60,68484.08,20.00,1
13971,СЗ СТРОЙГРАД,2636218479,1202600014748,9,118849.52,74356.46,16.00,1
13201,СЗ ДК СКГ,9102256311,1199112010460,6,118787.71,0.00,12.83,1
14826,СЗ РИОНИ,1841080060,1181832015991,3,118777.30,68809.90,23.67,1
19009,СЗ ЭКОРАЙОН,1655496159,1231600032927,5,118478.56,68135.98,10.60,1
22352,ВЫДАЧА КЛЮЧЕЙ,7203573031,1247200006250,3,118463.22,82031.86,10.00,1
16625,СЗ МЕГА СИТИ,0100000491,1210100002782,8,118327.90,67512.60,13.00,1
8160,СЗ РЕЗИДЕНС,9705115857,1187746247347,1,118238.90,69310.00,43.00,1
40160,СЗ АТЛАНТИС,0274399940,1260200003920,3,118195.00,65065.20,23.00,1
10298,СЗ БЕРЕЗОВАЯ РОЩА,1655431063,1201600000282,1,117878.28,62971.34,25.00,1
7854,СЗ РИМЭКО,2508121129,1142508003714,6,117506.60,35258.60,17.50,1
17873,СЗ АТЛАНТ-ДВ,2540271464,1222500022030,2,117238.41,58616.95,16.00,1
15592,СЗ САМОЛЕТ-КВАРТАЛ ЗАПАДНЫЙ,7751201289,1217700326821,4,116859.74,66054.20,12.75,1
17242,СЗ ДЕЛЬТА,2311315737,1212300006544,6,116779.68,65017.42,15.50,1
19348,СЗ ВИТАМИН ДЕВЕЛОПМЕНТ,6671275420,1236600039411,2,116594.42,71020.57,27.50,1
19355,СЗ ГОРИЗОНТ,5904388499,1215900008719,4,116522.40,72912.76,11.00,1
7842,СПЕЦЗАСТРОЙЩИК ЖЕЛЕЗНО КИРОВ,4345490152,1194350003638,11,116220.25,76565.19,9.27,1
18671,СЗ РАЗУМ НА ВИШНЕВОЙ,3000007315,1233000002840,4,116086.57,77899.83,32.25,1
17185,СЗ СЕВЕРО-ЗАПАД СТОЛИЦЫ,7714435095,1187746939269,3,115957.50,92435.50,30.67,1
10266,СЗ КУРОРТНЫЙ,2632114542,1192651015930,14,115908.60,84211.50,9.00,1
18983,СЗ ГРАДСТРОЙ,0278977102,1230200011326,8,115689.58,74821.90,9.00,1
13503,СЗ СЭТЛ ПРОЕКТ,7810787614,1207800014510,6,115567.70,70958.40,5.00,1
17469,КВАРТАЛ ГЕРЦЕНА,9704016853,1207700160337,2,115514.79,64046.15,27.50,1
16403,СЗ Б-ХОЛДИНГ,9704010040,1207700016985,5,115317.70,41809.30,5.80,1
23480,ТДСК ИНВЕСТ - 2,7000018593,1247000005812,9,115226.53,55008.11,15.11,1
288,СЗ МОНЕТЧИК,7718122544,1027739584400,2,115037.82,66460.40,39.00,1
12909,ЭСКО,6234111677,1136234000110,4,115003.68,70865.24,16.50,1
28520,СЗ РАЗВИТИЕ,9500025970,1249500003510,6,114774.96,70865.10,10.00,1
1807,РУСБИЗНЕСИНВЕСТ,7743563493,1057747410621,6,114662.19,79542.60,18.00,1
28367,СЗ ИНВЕСТ ХИМКИ,5032356792,1235000038437,1,114529.88,60318.80,28.00,1
15870,"СЗ ЗАГОРОДНАЯ, 71",7817328112,1129847006750,5,113959.77,70310.16,9.60,1
2506,СЗ ЗВЕЗДА,7203267387,1117232033786,7,113847.56,68045.11,14.57,1
24025,СЗ ГОЛЬЯНОВО,7720916713,1237700875026,3,113305.46,74338.80,22.33,1
3935,СЗ АВЕРУС,5001119047,1185053005830,9,112972.65,74992.37,8.00,1
19571,СЗ ДОГМА-5,2311329793,1222300004959,6,112901.60,71328.40,13.33,1
16817,СЗ-1 ПОРФИР,9310009271,1239300008870,10,112320.59,70485.10,10.60,1
12406,СЗ МСК-ДОН,6164123490,1186196041074,4,111869.50,53701.20,23.50,1
18568,СЗ ЖК НА СТАЧКИ,6161086634,1196196001011,4,111597.80,64605.40,21.75,1
14054,СЗ САМОЛЕТ-КАЛИНОВКА,9731066268,1207700220859,6,111473.29,68197.88,13.67,1
11449,СЗ КВС-МОСКОВСКИЙ,7802683107,1187847388310,9,111304.36,54735.06,5.33,1
12338,СЗ ЭТАЛОН РАУТА,6686131319,1216600011143,2,111125.21,56806.92,25.50,1
11340,СЗ САМОЛЕТ-ДУДКИНО,9731058556,1197746731841,3,111052.64,0.00,17.33,1
14435,СЗ ВЕРБЕНА,5407982536,1215400035399,7,110840.70,73976.60,19.29,1
17048,СЗ АВАНГАРД,6164138560,1226100019298,3,110576.81,0.00,7.33,1
17642,СЗ АТЛАНТ,9102287648,1239100002547,2,110434.14,0.00,16.50,1
20530,СЗ РАССВЕТ,0572016054,1160571065797,2,110305.81,0.00,14.00,1
17019,СЗ ДОННЕФТЕСТРОЙ-ТЕАТРАЛЬНЫЙ,2311348838,1232300024406,3,110280.00,74801.50,26.00,1
30509,СЗ СТРАТЕГ-КАРУСЕЛЬ,0274980288,1230200025813,2,110180.74,60489.08,29.50,1
2845,СЗ СМУ 88,1655367964,1161690132394,3,110112.03,57975.06,23.00,1
13521,СЗ ОХТИНСКИЙ,4705080411,1194704007189,1,109883.00,69665.90,23.00,1
20313,СЗ ПАРК АПРЕЛЬ 2,5030099324,1205000105606,7,109866.48,76491.61,6.00,1
13683,СЗ ПРОХАУС,7202189390,1087232035142,3,109783.50,55319.70,19.00,1
13795,СЗ ЭТАЛОН В ШУШАРАХ,7814799508,1217800167309,2,109535.08,59716.00,13.00,1
19622,СЗ ЭЛЛАДА,5406819520,1225400005291,3,109333.92,35381.60,17.00,1
2578,СЗ ИНСИТИ,2311196416,1152311012655,2,109310.56,40818.34,16.50,1
13164,СЗ РЕНЕССАНС ИНВЕСТ,2537142437,1192536036428,2,109195.11,54224.09,25.00,1
16192,НСИ-ЮГ,2308069908,1022301191571,7,109162.76,44556.19,6.86,1
13884,СЗ ГРАНЕЛЬ ПЛЮС,9715315848,1187746452211,2,109067.66,71984.63,27.50,1
16858,СЗ САМОЛЕТ-БОГДАНОВСКИЙ ЛЕС,5027297478,1215000064740,6,109023.60,68753.66,13.00,1
20322,СЗ ГРИНВУД ЭСТЕЙТ,1655401830,1181690036098,1,108998.20,56902.60,25.00,1
13787,СЗ ПИК БЛАГОВЕЩЕНСК,2801265933,1212800006583,7,108946.02,71935.90,16.43,1
7949,СЗ РЕЗИДЕНЦИИ СКОЛКОВО,5015014703,1175024025626,2,108943.60,62142.50,10.00,1
12632,СЗ ГЛАВСТРОЙ-4,2635248664,1212600003098,5,108818.35,68536.35,11.00,1
11607,СЗ КАЗАНСКИЙ ПОСАД +,1215234064,1201200004983,4,108652.04,48245.41,8.75,1
16964,СЗ ЮГО-ЗАПАД СТОЛИЦЫ,7714434581,1187746919315,3,108466.10,82270.60,25.67,1
8914,СЗ НЬЮТОН,6234078540,1106234002654,4,108334.46,69974.35,22.75,1
15069,СЗ ТИК,7751069714,1177746930503,3,108184.70,66137.60,10.67,1
8,СЗ ГРАНЕЛЬ СТРОЙ,5044094862,1155044001892,3,108132.00,71271.98,18.00,1
23087,СЗ КАПИТАЛСТРОЙ,2460123485,1232400011799,1,108130.10,50294.70,27.00,1
7594,СТАЙЛ-СТРОЙ,7842473201,1127847216375,3,108101.73,0.00,18.33,1
13819,СЗ АГАТ,7722485685,1207700091807,3,108093.60,57823.30,24.33,1
11217,СЗ ИНВЕСТАЛЬЯНС,7722856273,5147746144387,3,107989.02,70038.35,25.00,1
13670,СЗ МСК-ГРУПП,6164136072,1216100027560,3,107855.49,60694.07,26.00,1
13284,СЗ АНТЕЙ ГРУПП,2320203564,1122366010910,2,107581.50,0.00,9.50,1
14089,СЗ СЕРГЕЯ МАКЕЕВА,7703216430,1027739381141,2,107533.20,61876.20,14.00,1
15884,СЗ УНИСТРОЙ-ЕКАТЕРИНБУРГ,6671230973,1226600050412,3,107481.10,57328.13,16.00,1
15423,СЗ ЯСЕНЕВЫЙ ПАРК,7720799799,5137746208694,1,107394.00,63793.50,32.00,1
1156,СЗ СТРОЙТРЕСТ №3,2128007123,1022101134978,10,107335.25,64985.20,11.00,1
813,СЗ БЛАГОВЕЩЕНСКСТРОЙ,2801014471,1022800513383,10,107292.60,41305.70,9.30,1
6954,СТРОЙ-АРТ,5501096060,1065501053980,1,107032.65,18047.13,16.00,1
7784,СЗ ЛАЙФ ПАВЕЛЕЦКАЯ,7717577210,1067761499618,1,106865.10,65902.10,48.00,1
10959,СЗ ФАВОРИТ,5903145013,1205900009590,4,106807.28,71553.50,19.25,1
9649,СЗ КОМПАНИЯ АРБАН,2464228175,1102468040620,2,106683.50,51387.70,19.00,1
6414,СЗ КРАСНОДАРСКОЕ СТРОИТЕЛЬНОЕ ОБЪЕДИНЕНИЕ,2309136314,1132309003210,9,106666.35,41516.56,9.89,1
13545,СЗ СЭТЛ ДЕВЕЛОПМЕНТ,7810759889,1197847132427,10,106654.27,43876.16,3.40,1
13488,СЗ ФОРМУЛА-ДВ,2540257879,1202500023802,4,106597.50,53335.10,20.00,1
16451,СЗ ЮНИКЕЙ,2722137216,1222700002557,5,106242.70,39449.10,14.40,1
7740,СЗ ЛЕВЕНЦОВКА ПАРК,6168034064,1106194005301,10,106233.90,66121.90,12.30,1
20031,СЗ АПРЕЛЬ,6318069943,1226300040460,2,106085.22,50568.55,24.00,1
8660,СЗ РЕАЛИНВЕСТ,5027208125,1145027003571,4,105773.89,71128.69,17.25,1
304,ДУДЕРГОФСКИЙ ПРОЕКТ,7811387979,1077847647613,2,105607.00,56115.13,25.00,1
16450,СЗ СПБ РЕНОВАЦИЯ - КРАСНЫЙ КИРПИЧНИК-5,7840102032,1227800125145,5,105528.42,70574.88,12.00,1
17174,СЗ АВРОРА,5404375389,1085404029292,1,105497.20,0.00,32.00,1
15898,СЗ ТРИ ЭС ДМИТРОВСКОЕ 2,7743234178,5177746232417,2,105393.80,73093.20,18.00,1
3825,ПИОНЕР-М,7731180270,1037700173895,1,105355.00,0.00,15.00,1
27493,СЗ СМОЛЕНСКОЕ,7810079883,5067847545002,1,105314.00,57547.82,27.00,1
6647,СЗ ПСК СМУ88,1655252120,1121690066057,3,105027.37,44876.71,18.00,1
19392,СЗ ПРОЕКТ-С-29,1686030093,1231600040077,2,105012.54,46415.33,21.50,1
15695,СЗ СК10 №9,6163222610,1216100011522,2,104887.71,70223.79,26.00,1
10574,СЗ САМОЛЕТ-ЖИЛИНО,5027279550,1195027018735,2,104831.12,63654.66,15.50,1
25011,СЗ АВАНГАРДЪ-ТЕХНИКА,7725145969,1037739307715,6,104782.29,0.00,7.83,1
2924,СЗ ДИСК,0711004475,1020700749497,4,104779.90,53925.12,14.00,1
16933,СЗ ИСК ЦЕНТР,2130227888,1212100007041,2,104669.30,28265.00,17.00,1
19046,СЗ КРОНВЕРК,6453177021,1246400006291,6,104501.08,67545.50,18.00,1
28006,СЗ МИЦАР,1655502236,1241600020023,3,104479.89,50051.22,9.00,1
13106,СЗ МИР,7722489986,1207700257160,1,104473.60,59487.80,27.00,1
21914,СЗ КУРСКИЙ КВАРТАЛ,6200004902,1246200003609,5,104456.76,66973.44,15.60,1
23973,СЗ ТВОРЧЕСТВО В СЛОБОДЕ,7203580744,1247200015875,6,104271.04,55323.51,15.00,1
13801,СЗ ЭТАЛОН НА ПЕТРОГРАДСКОЙ,7814794355,1217800111220,1,103916.60,45206.50,11.00,1
15330,СЗ ОЗЕРНАЯ,9729299441,1207700313908,1,103791.10,63569.50,31.00,1
11267,СЗ ТЦЖ,6658529027,1196658068353,2,103784.30,0.00,29.50,1
43875,ЕСЗМ-ФОРТИС,6658549200,1216600063492,2,103587.35,60322.26,26.00,1
16160,СЗ СЫЙФАТ,1650416897,1221600071835,5,103000.38,63853.82,19.80,1
7924,СЗ ДОМСТРОЙ,6168074726,1156196031309,1,102997.78,48437.76,27.00,1
8086,ЖИЛСТРОЙ,5038099044,1135038004903,2,102889.82,49604.90,11.00,1
22622,СЗ ДОННЕФТЕСТРОЙ ДЕВЕЛОПМЕНТ,2311365664,1242300031137,1,102785.40,50766.29,26.00,1
17320,СЗ ДАРСТРОЙ-РЕГИОН,0100006302,1230100002604,7,102634.26,51458.20,10.29,1
10759,СЗ ЭКОСТРОЙТРАНС,2902055788,1072902003107,8,102564.50,66891.30,11.50,1
17705,СЗ ИНКО,7203545010,1227200016834,2,102504.60,58013.10,24.00,1
16828,СЗ ИНВЕСТ СИТИ,2511095479,1152511004183,1,102501.20,42704.90,22.00,1
13396,СЗ СОКОЛ-1,6319199286,1156313063818,2,102265.98,48932.12,25.50,1
275,СЗ ИНГРАДСТРОЙ,5260322471,1125260001734,7,102151.20,71679.80,23.86,1
29414,СЗ АСПЕКТА,9102282022,1229100006794,1,101994.00,0.00,14.00,1
25861,СЗ ЛИДЕР,6659155222,1076659008799,1,101943.30,58831.40,54.00,1
43201,СЗ ГЛОРАКС-ОМСК ЗАОЗЕРНАЯ,5501286776,1245500008225,2,101639.44,65195.48,24.50,1
12743,СЗ ФЕНИКС,6168007590,1056168087568,7,101298.80,52809.65,7.57,1
40108,СЗ ОСТРОВ,0274399933,1260200003910,2,101292.56,54024.35,29.50,1
952,МАКСИМА,7805469623,1089847318098,5,100450.97,51322.03,9.40,1
8879,СЗ ВЫБОР-ЮГ,3662274986,1193668017344,4,100438.70,62837.40,15.50,1
28147,СЗ СОЛНЕЧНЫЙ ЛУЧ,2317021726,1022302715082,1,100360.00,0.00,9.00,1
16777,СЗ ЯКОРНАЯ ЩЕЛЬ,2318030530,1052310481871,6,100358.28,0.00,5.17,1
16749,СЗ РАЗУМ-АКАДЕМИЧЕСКИЙ,3000005533,1233000001079,8,100314.21,56696.25,16.63,1
17151,РСТИ НА ТАМБАСОВА (СЗ),7813652809,1217800060521,2,100302.25,54184.94,10.00,1
716,СЗ ИВА-ДЕВЕЛОПМЕНТ,5902241525,1135902010309,2,100210.00,64457.70,17.00,1
39039,СЗ МАСТЕРС,7714176429,1037700017541,1,100107.88,53665.90,27.00,1
13489,СЗ ЮСТИНА,7707696593,1097746046661,2,100038.90,47497.50,18.00,1
3352,СЗ РЕЗУЛЬТАТ,5610163661,1145658027844,9,99961.95,41870.12,11.33,1
36591,СЗ ИНВЕСТСТРОЙ,0726005785,1120726000680,2,99947.11,59153.60,11.50,1
10889,СЗ СК КАПИТАЛ,0274957120,1200200029776,4,99787.19,63543.09,21.00,1
1143,СЗ КВС ДЕВЕЛОПМЕНТ,7802825802,1137847192295,6,99784.40,72428.94,7.67,1
